Dorota i Kasia wyglądają przez okno podczas pewnego zimowego wieczoru. Właśnie zaczął padać śnieg i na dworze zaczęło robić się biało. Dorota mówi, że ma wątpliwości, czy zmiana klimatu dzieje się naprawdę. Kasia zgadza się z nią i mówi, że jej zdaniem ocieplenie klimatu to jedna wielka bujda, a pogoda zawsze była kapryśna.	One winter evening Brenda and Kate look out the window. It has just started snowing and the streets are starting to turn white. Brenda voices her doubts whether climate change is really happening. Kate agrees and says that global warming is one big hoax, and the weather has always been unpredictable.	Karin og Line ser ut av vinduet en vinterkveld. Det begynte nettopp, å snø og alt var i ferd med å bli hvitt. Karin innrømmer at hun tviler på om klimaendringene er virkelige. Line er enig med henne. Hun sier at den globale oppvarmingen er noe tøys, og at været har alltid vært lunefullt.	ANG10
Wujek Magdy twierdzi, że zmiana klimatu jest zmyślonym problemem i pretekstem do podwyższania cen energii. Kiedy Magda próbuje przekonać wujka o powadze sytuacji, wujek zarzuca jej, że za dużo czasu traci na czytaniu bzdur w internecie i dała się zmanipulować mediom społecznościowym.	Eila's uncle claims that climate change is a fabrication and an excuse to increase energy prices. When Eila tries to convince him that the situation is serious, her uncle criticizes her for wasting too much time reading nonsense on the Internet and allowing herself to be manipulated by social media.	Unnis onkel mener at klimaendringene er et oppdiktet problem og en unnskyldning for å øke energiprisene. Når Unni prøver å forklare at situasjonen er alvorlig, svarer onkelen at hun kaster bort tid på å lese tull på nettet, og at hun blir manipulert av sosiale medier.	ANG11
Alicja jest szefową dużego przedsiębiorstwa produkującego stal. Miała szansę otrzymać fundusze na wprowadzenie ekologicznych rozwiązań do swojego przedsiębiorstwa, ale po dokonaniu kalkulacji zrezygnowała ze składania wniosku o dotację. Stwierdziła, że nie opłaca jej się dokonywać tego rodzaju inwestycji, nawet jeśli wpływ jej firmy na środowisko rzeczywiście miałby się zmniejszyć.	Alicia is the head of a large steel manufacturing company. She had an opportunity to obtain funds to introduce environment-friendly solutions at her company, but after some calculations, she decided not to apply for the subsidy. She concluded that the investment would not pay off, even though her company's environmental impact would be reduced.	Sylvia er sjef i en stor bedrift som produserer stål. Hun hadde muligheten til å få støtte for miljøvennlige løsninger i bedriften, men etter noen beregninger bestemte hun seg for ikke å søke. Hun konkluderte at investeringen ikke var lønnsom, selv om den utvilsomt kunne redusert bedriftens påvirkning på miljøet.	ANG12
W rozmowie ze znajomymi Jurek opowiada, że zamożni członkowie społeczeństwa emitują nieporównywalnie więcej gazów cieplarnianych niż reszta ludzkości. Jego zdaniem katastrofalne skutki zmian klimatu dotkną jednak najmocniej najuboższych i najsłabiej do tego przygotowanych ludzi. Znajomi obracają to w żart i szybko zmieniają temat na przyjemniejszy.	While meeting his friends, Jose said that wealthy members of society emit incomparably more greenhouse gases than the rest of humanity. And yet, he claimed, the catastrophic effects of climate change would mostly affect the poorest and least prepared people. His friends turn the issue into a joke and quickly change the subject to a more pleasant one.	I en samtale med venner sier Jørgen at velstående samfunnsmedlemmer i mye større grad enn resten av menneskeheten bidrar til utslipp av klimagasser. Klimaendringenes katastrofale følger vil imidlertid ramme de fattigste og dårligst forberedte hardest, mener han. Vennene tar ham ikke på alvor og skifter raskt til et hyggeligere samtaleemne.	ANG13
Elitarna organizacja skupiająca najbogatszych ludzi świata prowadzi kampanię edukacyjną dla społeczeństwa w kraju dotkniętym pierwszymi skutkami zmiany klimatu. W kampanii doradza się ubogim ludziom, jak żyć oszczędniej, ograniczając zużycie wody i energii w gospodarstwie domowym.	An elite organization bringing together the richest people in the world runs a public awareness campaign in a country hit by the first effects of climate change. Poor people are advised on how to live more economically, reducing their water and energy consumption.	En elitær organisasjon som samler verdens rikeste mennesker, har satt i gang en undervisningskampanje for innbyggerne i et land der man når føler klimaendringene på kroppen. Kampanjen gir råd til fattige folk om hvordan de skal leve sparsommeligere og begrense forbruket av vann og strøm i husholdningen.	ANG14
W wyniku zmiany klimatu w lokalnych lasach wymiera pewien gatunek sosny. Zamiast posadzić drzewa lepiej przystosowane do suchego, gorącego klimatu, władze państwowe sadzą wciąż ten sam gatunek sosny, ponieważ podpisały korzystną dla siebie umowę z dostawcą sadzonek.	A certain species of pine is dying out in local forests as a result of climate change. Instead of planting trees better adapted to a dry, hot climate, the authorities keep planting the same species, because they benefit from a contract with the supplier of seedlings.	På grunn av endringer i klimaet er en lokal furuart i ferd med å dø ut. I stedet for å plante trær som er bedre tilpasset det tørre og hete klimaet, fortsetter nasjonale myndigheter å plante den samme furuarten, siden de har undertegnet en gunstig avtale med planteleverandøren.	ANG15
Grupa polityków i przedsiębiorców spotyka się na bankiecie w Paryżu, aby porozmawiać o wspólnym działaniu na rzecz klimatu. Efektem spotkania jest plan promocji papierowych słomek do picia napojów w szkołach w całym regionie. Politycy i przedsiębiorcy uważają, że taka akcja spotka się z dobrym odbiorem społecznym.	A group of politicians and entrepreneurs meets at a banquet in Paris to discuss collective action for the climate. The meeting has produced a plan to promote paper straws for drinking beverages in schools across the region. Politicians and entrepreneurs believe that such an initiative will be well received by the public.	En gruppe politikere og forretningsmenn møtes på en bankett i Paris for å diskutere felles tiltak for klimaet. På møtet utarbeider de en plan for å promotere sugerør av papir på skolene i regionen. Politikerne og forretningsmennene er overbevist at en slik aksjon vil bli godt mottatt av publikum.	ANG16
Rada miasta decyduje, na co wydać pieniądze z budżetu przeznaczone na rozwój transportu. Mogą zdecydować się na budowę sieci ścieżek rowerowych lub poszerzenie głównej drogi w mieście o dodatkowy pas. W głosowaniu radni wybierają poszerzenie drogi o kolejny pas.	The city council is debating how to spend the budget reserved for transport infrastructure. The choice is between constructing bicycle lanes or adding another car lane to the main road through the town. The councillors vote to build another car lane.	Byrådet skal bestemme hvordan de skal bruke budsjettpengene øremerket utvikling av transport. De kan velge mellom et nettverk av sykkelveier og å utvide byens hovedvei med et ekstra kjørefelt. I avstemningen velger politikerne det siste alternativet.	ANG17
Pewna firma wydobywająca ropę chciałaby być przychylniej postrzegana przez opinię publiczną. Emituje zatem spot reklamowy, w którym pokazuje spokojnie przechadzającego się po łące niedźwiedzia. Na koniec spotu firma informuje, że jest przyjazna środowisku, ponieważ wydobywa ropę w zimie, kiedy niedźwiedzie śpią.	A certain oil company would like to be viewed more favourably by the public. Therefore, it broadcasts an advertising spot, in which a bear is shown calmly walking across a meadow. At the end of the spot, the company announces that it is environmentally friendly, since it extracts oil in winter when bears are asleep.	Et firma som driver med utvinning av petroleum vil gjerne få et bedre omdømme. Derfor får de laget en reklamefilm. Filmen viser en bjørn som spaserer rolig på en eng. På slutten av filmen erklærer firmaet at de er miljøvennlige fordi de utvinner petroleum om vinteren, når bjørnene sover.	ANG18
Dominika przewraca się z boku na bok, nie mogąc zasnąć w nieznośnym upale. Przez zmianę klimatu i betonowanie miast nawet w środku nocy temperatura przekracza 30 stopni. Dominika rozmyśla o tym, że żaden z lokalnych polityków nie przejmuje się sytuacją zwykłych ludzi, których nie stać na wyposażenie mieszkania w klimatyzację.	Francesca tosses and turns in bed, unable to sleep in the unbearable heat. Due to climate change and the abundance of concrete in cities, the temperature exceeds 30 degrees even in the middle of the night. Francesca keeps thinking about the fact that none of the local politicians cares about ordinary people who cannot afford air conditioning.	Margot ligger og vrir seg i sengen. Hun får ikke sove i den uutholdelige varmen. På grunn av klimaendringene og all betongen har byen en temperatur på over 30 grader selv midt på natta. Margot lurer på hvorfor ingen av lokalpolitikerne bryr seg om vanlige folk, som ikke har råd til å utstyre leilighetene sine med klimaanlegg.	ANG19
Adam jest senatorem, a jego żona jest zatrudniona w spółce skarbu państwa, która odpowiada za duże zanieczyszczenie środowiska. Adam blokuje wsparcie finansowe na działania dla klimatu z uwagi na interesy finansowe swojej żony.	August is a senator and his wife works at a state-owned company responsible for heavy environmental pollution. August blocks financial support for climate action to protect his wife's financial interests.	Thorbjørn er senator, og kona hans arbeider for et statlig eid selskap. Selskapet er ansvarlig for alvorlig forurensning av miljøet. Thorbjørn blokkerer økonomisk støtte til klimaaktiviteter på grunn av konas finansielle interesser.	ANG20
Rządy wielu państw od kilkudziesięciu lat dysponowały informacjami o tym, jak będzie wyglądać sytuacja klimatyczna na świecie, jeśli emisje gazów cieplarnianych się nie zmniejszą. Mimo to krótkoterminowe interesy najbogatszych ludzi były ważniejsze niż dobro przyszłych pokoleń.	For several decades governments of many countries knew what the global climate would look like if greenhouse gas emissions were not reduced. Nevertheless, the short-term interests of the rich were more important than the well-being of future generations.	Regjeringer i mange land har i flere tiår hatt kjennskap til hvordan verdens klimasituasjon vil se ut hvis utslippet av klimagasser ikke blir redusert. Til tross for dette har de rikestes kortsiktige interesser blitt prioritert over velferden til kommende generasjoner.	ANG21
Marzena pracuje w urzędzie, w którym nie ma klimatyzacji. W jej mieście panuje nieznośny upał, Marzenę od rana boli głowa. Nie ma cierpliwości do petentów, którzy przychodzą do urzędu załatwić swoje sprawy. W pewnym momencie Marzena wstaje z krzesła za szybko i mdleje.	Marlene works in an office without air conditioning. It is unbearably hot today and she has a headache. She gets irritated and impatient with her clients. When at some point she quickly gets up from her chair, she faints.	Marianne arbeider på et offentlig kontor der det ikke er montert klimaanlegg. Det er uutholdelig varmt i byen. Marianne har hatt vondt i hodet siden morgenen. Hun har ikke tålmodighet for brukere som kommer til kontoret for å få sakene sine behandlet. Plutselig reiser Marianne seg for fort opp fra stolen og besvimer.	ANG22
Olek i Rafał stoją w korku. Jest upał, a nad jezdnią faluje rozgrzane powietrze. Mimo, że wszystkie samochody stoją od kilkunastu minut, żaden kierowca nie gasi silnika, bo wszyscy korzystają z klimatyzacji. Olek burczy pod nosem: “Co za idioci wycieli drzewa przy tej alei! W cieniu byłoby chłodniej i nie trzeba byłoby tak marnować paliwa”.	Gary and Victor are stuck in a traffic jam. The weather is torrid and hot air is shimmering over the road. Even though the cars have not moved for several minutes, none of the drivers has turned off the engine, just to keep the air conditioning working. Gary grunts: “What idiots cut down the trees along this road! It would be much cooler in the shade and you wouldn't have to waste fuel like that.”	Kjell og Håkon sitter fast i trafikken. Det er varmt, og den hete luften dirrer over asfalten. Selv om alle bilene har stått i køen i flere minutter, slår ingen av sjåførene av motoren, for alle har på klimaanlegget. Kjell mumler lavt: «Hva slags idioter hugget ned trærne i denne alléen? I skyggen ville det vært kjøligere, og man ville ikke brukt så mye drivstoff.»	ANG23
Lena czyta dzieciom książkę o małej reporterce. W książce jest napisane, że po oceanie pływają sterty śmieci. Kiedy dzieci wreszcie usnęły, Lena sięga po swój smartfon, żeby sprawdzić, czy to prawda. Dowiaduje się, że Wielka Pacyficzna Wyspa Śmieci ma 1,6 mln kilometrów kwadratowych.	Lena reads to her children a book about a young reporter. There is a passage describing a vast quantity of garbage floating in the ocean. When the children have finally fallen asleep, Lena reaches for her smartphone to check if the claim is indeed true. She learns that the Great Pacific Garbage Patch covers 1.6 million square kilometres.	Lene leser en bok om en miljødetektiv til sine barn. I boka står det at det flyter hauger av avfall rundt i havet. Etter at barna har sovnet, tar Lene frem smarttelefonen for å se om dette er sant. Hun leser at størrelsen på Søppeløya i Stillehavet er 1,6 millioner kvadratkilometer.	ANG24
Julia jest bardzo zamożną osobą i lubi często zmieniać garderobę. Odkąd odkryła stronę internetową z bardzo tanimi ubraniami, co tydzień zamawia 20-30 sztuk odzieży. Nie wszystkie na nią pasują, więc wyrzuca je prosto do śmieci. Julia myśli, że to żadna strata, bo ubrania były śmiesznie tanie.	Lisha is very rich and likes to change her wardrobe frequently. Ever since she has discovered a website with very cheap clothes, she orders 20-30 items a week. Some turn out to be a poor fit, so she throws them straight into the garbage bin. Still, Lisha does not consider this wasteful, because the clothes were ridiculously cheap.	Jorunn er svært rik og liker å bytte klær ofte. Etter at hun fant en nettside med veldig billige plagg, har hun bestilt cirka 20–30 stykker hver uke. De som ikke passer, blir kastet rett i søpla. Jorunn synes ikke at det er et stort tap, for klærne var latterlig billige.	ANG25
Organizacja sprzeciwiająca się wykorzystaniu energii atomowej od wielu lat starała się wpłynąć na politykę państwa. Prezes organizacji ogłasza, że tym roku mają powód do świętowania - rząd oficjalnie wycofał się z inwestycji w energię atomową i zaoszczędzone fundusze przesunął na inwestycje w energetykę opartą na węglu i ropie naftowej.	An organization opposing the use of nuclear energy has been trying to influence state policy for many years. This year its president has announced the reason to celebrate – the government has sold off its investments in nuclear energy and put the money into coal and oil.	En organisasjon som motsetter seg atomkraft, har i mange år prøvd å påvirke landets politikk. Organisasjonens leder erklærer at de dette året har god grunn til å feire: Regjeringen har offisielt trukket seg fra atomenergi og i stedet overført pengene til investeringer i energiproduksjon basert på kull og petroleum.	ANG26
Zbyszek jest właścicielem ubojni bydła. Denerwuje się, ponieważ państwo wycofuje się ze wspierania przemysłu mięsnego. “Jak mam teraz utrzymać rentowność mojego przedsiębiorstwa?”, głowi się Zbyszek. “Wszystko przez tą głupią modę na wegetarianizm. Ludzie jedli mięso od zarania dziejów i jakoś żadna katastrofa klimatyczna dotąd nie nastąpiła!”.	Larry owns a cattle slaughterhouse. He is upset because the state is phasing out support for the meat industry. “How am I going to keep my business profitable?” Larry worries. “It's all because of this stupid vegetarian fad. People have eaten meat since the dawn of time and there was no climate catastrophe yet!”	Thomas eier et storfeslakteri. Han er nervøs, siden staten trekker støtten til kjøttbransjen. «Hvordan skal jeg nå opprettholde lønnsomheten til firmaet?», lurer han. «Alt skyldes den dumme moten med vegetarianisme. Mennesket har spist kjøtt i uminnelige tider og aldri forårsaket noen klimakatastrofe!»	ANG27
Grzegorz bardzo ucieszył się, kiedy rząd obniżył normy jakości węgla. Dzięki temu będzie mógł taniej ogrzać swój dom. Z powodu wysokich cen węgla był już gotów skorzystać z kredytu na zamontowanie pompy ciepła, ale zrezygnował zaraz po tym, jak węgiel stał się tańszy, niż odnawialne źródła energii.	Gregory was very pleased to hear that the government lowered coal quality standards. Thanks to this he will spend less on heating his house. Due to the high prices of coal, he was ready to take out a loan to install a heat pump, but he abandoned the idea as soon as coal became cheaper than renewable energy.	Kjetil ble veldig glad da regjeringen satte ned kvalitetskravene til kull. Nå blir det billigere for ham å varme opp huset. På grunn av høye kullpriser skulle han til ta opp et lån til kjøp av varmepumpe, men trakk seg umiddelbart da kull ble billigere enn fornybare energikilder.	ANG28
Ela i Paweł zachorowali na anginę w tym samym czasie. Leżą w swoich domach z gorączką w nieznośnym upale. Ela pisze do Pawła: “W tym klimacie nie da się chorować. Dłużej tego nie wytrzymam”. Paweł radzi jej, żeby piła dużo płynów, bo w takich warunkach bardzo łatwo się odwodnić.	Judy and Paul fell ill with strep throat at the same time. Each lies in bed in their respective homes, suffering from fever and unbearable heat. Judy writes to Paul: “Getting sick in this climate is more than one can bear. I can't take it anymore.” Paul advises her to drink plenty of fluids because one can easily become dehydrated in such conditions.	Knut og Liv har fått halsbetennelse samtidig. Begge ligger hjemme med feber mens det er uutholdelig varmt ute. Liv skriver til Knut: «Det er umulig å ligge syk i dette klimaet. Jeg holder ikke ut lenger.» Knut gir henne råd om å drikke store mengder væsker, fordi i slikt vær kan man bli dehydrert veldig snart.	ANG29
Filip spędza dużo czasu, przeglądając media społecznościowe. Właśnie wyświetliło mu się zdjęcie jednego z najbogatszych ludzi na świecie. Zadowolony miliarder przytula koalę na tle swojego prywatnego samolotu. Pod postem znajduje się napis: “Wystarczy, że każdy z nas zrobi drobną rzecz, by pomóc naszej planecie”.	Philip spends a lot of time browsing social media. He has just seen a photo of one of the richest people on earth. The satisfied billionaire hugs a koala in front of his private jet. The caption under the picture reads: “It would be sufficient if each of us did a small thing for the planet.”	Espen tilbringer mye tid i sosiale medier. Han har nettopp sett et bilde av en av verdens rikeste mennesker. Den fornøyde milliardæren stod foran privatflyet sitt med en koala i armene. Under innlegget var det skrevet: «Vi er kommet langt på vei hvis hver og en av oss bare gjør én liten ting for å hjelpe planeten».	ANG30
W ubiegłym miesiącu w kraju Adama nie spadła nawet kropla deszczu. Adam od wielu lat pracuje nad upowszechnianiem wiedzy o zbożach odpornych na suszę. Dzięki działaniom osób takich, jak Adam, wielu ludzi nie będzie musiało mierzyć się z niedoborami jedzenia w zmieniającym się klimacie.	Last month, not even a drop of rain fell in Adam's country. For many years, Adam has been trying to educate other people about drought-resistant cereals. Thanks to people like him, many will avoid food shortages despite the changing climate.	Forrige måned falt det ikke en eneste dråpe regn i landet der Jørn bor. Jørn har i mange år drevet med formidling av kunnskap om tørkebestandige kornarter. Takket være mennesker som Jørn kan mange unngå matnød i det endrede klimaet.	HOP1
Po opublikowaniu przez międzynarodową organizację raportu o zmianie klimatu, rząd postanowił radykalnie zmienić budżet na najbliższe lata. Nakłady na transformację energetyczną zostaną zwiększone kilkukrotnie. Według obliczeń naukowców, dzięki tym działaniom państwo osiągnie neutralność klimatyczną w ciągu 10 lat.	After a certain international organization published a report on climate change, the government decided to radically change the budget for the coming years. Spendings on the transformation of the energy sector will be increased several fold. Scientists predict that this will allow the country to achieve climate neutrality within 10 years.	Etter at en internasjonal organisasjon utga en rapport om klimaendringer, bestemte regjeringen seg for radikale endringer i budsjettet for kommende år. Utgifter til energiomstillingen vil bli flere ganger større enn nå. Ifølge forskernes beregninger, kommer landet takket være disse tiltakene til å oppnå klimanøytralitet i løpet av de neste ti årene.	HOP2
Weronika przeczytała ostatnio, że w jej kraju z roku na rok coraz więcej ludzi ogranicza spożycie mięsa. Weronika wie, że hodowla zwierząt w dużym stopniu przyczynia się do zmiany klimatu, dlatego zmiana nawyków żywieniowych na tak dużą skalę jest dobrą wiadomością.	Veronica has recently read that, year after year, more and more people in her country limit their consumption of meat. She is aware that the meat industry is a major contributor to climate change, which is why changing eating habits on such a large scale is good news.	Astrid leste nylig at stadig flere folk i landet hennes spiser mindre kjøtt. Astrid vet at dyreavl har en betydelig påvirkning på klimaendringene. Derfor er det godt nytt at matvanene er i ferd med å endre seg i så stort omfang.	HOP3
Dzięki szybkiemu i skoordynowanemu działaniu rządów udało się zakazać stosowania substancji, które niszczyły warstwę ozonową naszej atmosfery. Po pewnym czasie zaobserwowano, że warstwa ozonu odbudowuje się. To pokazuje, że ludzkość jest zdolna do skutecznego działania wobec katastrof ekologicznych.	Thanks to the prompt and coordinated action of governments, it was possible to ban the use of substances that deplete the ozone layer in the atmosphere. After some time, it was observed that the ozone layer was recovering. This shows that humanity is capable of dealing with environmental disasters effectively.	Takket være regjeringenes raske og koordinerte tiltak klarte man å innføre et forbud mot stoffer som ødelegger ozonlaget i atmosfæren. Etter en tid merket man at ozonlaget begynte å reparere seg selv. Dette er et bevis på at menneskeheten kan håndtere miljøkatastrofer på en effektiv måte.	HOP4
Dzięki naciskowi lokalnej społeczności, w Twojej okolicy udało się uzyskać zgodę władz na budowę elektrowni opartej o odnawialne źródła energii w miejscu dawnej elektrowni węglowej. Działania te przyczynią się do ograniczania negatywnych skutków zmiany klimatu.	Thanks to local community pressure, the authorities in your area have obtained permission to build a renewable energy power plant to replace the former coal-fired plant. These steps will contribute to the mitigation of the negative effects of climate change.	På grunn av press fra lokalsamfunnet har myndighetene gitt sin godkjenning til bygging av et kraftverk som produserer elektrisk energi basert på fornybare energikilder, i stedet for det gamle kullkraftverket. Dette tiltaket vil bidra til å begrense klimaendringenes negative følger.	HOP5
Mimo, że władze wielu państw w dalszym ciągu nie podejmują działań w kierunku ograniczenia emisji gazów cieplarnianych, obecnie coraz trudniej jest przejść obojętnie obok problemu zmiany klimatu. Obecność tego tematu w mediach zmusza polityków do zajmowania się tą kwestią. Dzięki temu mamy szansę na powstrzymanie najgorszych skutków zmiany klimatu.	Although the governments of many countries keep resisting any actions designed to reduce greenhouse gas emissions, it has become difficult to ignore the problem of climate change. The presence of this topic in the media forces politicians to address the issue. This offers us an opportunity to contain the worst effects of climate change.	Selv om myndigheter i mange land fortsatt unnlater å iverksette tiltak for å begrense utslipp av drivhusgasser, blir det stadig vanskeligere å være likegyldig mot endringer i klimaet. Saken er omtalt i medier, og politikere blir tvunget til å gjøre noe. Derfor har vi en sjanse til å stoppe klimaendringenes alvorligste konsekvenser.	HOP6
Pewne państwo od zeszłego roku pochłania więcej dwutlenku węgla, niż go produkuje. Mimo wielu radykalnych zmian i wprowadzonych ograniczeń, mieszkańcy raportują coraz wyższą jakość życia. Pokazuje to, że systemowe rozwiązania są skuteczne w walce ze zmianą klimatu.	Since last year, a certain country has been absorbing more carbon dioxide than it generates. Despite many radical changes and restrictions that were required for that to happen, residents report that their quality of life has actually improved. This shows that systemic solutions are effective in combating climate change.	Et land har det siste året absorbert mer karbondioksid enn det har produsert. Til tross for mange radikale endringer og begrensninger mener landets innbyggere at livskvaliteten deres blir stadig høyere. Dette er et bevis på at systemløsninger er effektive i kampen mot klimaendringer.	HOP7
Paweł jest urzędnikiem odpowiedzialnym za wprowadzenie lokalnego podatku od emisji gazów cieplarnianych. Kiedy zobaczył podsumowanie wpływów z podatku, bardzo się ucieszył. Władze miasta będą mogły zainwestować teraz w nasadzenia i ochronę drzew, które pozwolą ograniczyć skutki zmiany klimatu.	Ivan is responsible for implementing a local tax on greenhouse gas emissions. When he saw how much money was collected, he was very pleased. Municipal authorities will now be able to afford to plant trees and care for them, so as to reduce the impact of climate change.	Linus er en kommunalt ansatt, ansvarlig for etablering av en ny lokalskatt på utslipp av klimagasser. Da han så en oversikt over inntektene fra denne skatten, ble han veldig glad. Nå kan bystyret investere i planting og vern av trær og på denne måten begrense klimaendringenes konsekvenser.	HOP8
Alicja przeczytała artykuł naukowy o tym, że wysiłek wkładany w segregację odpadów się opłaca. Dzięki recyklingowi i powtórnemu wykorzystaniu surowców w produkcji redukujemy ilość dwutlenku węgla emitowanego do atmosfery i możemy mieć realny wpływ na ograniczenie zmiany klimatu.	Erica has read a scientific paper demonstrating that segregation of waste pays off. By recycling waste, we can reduce the amount of carbon dioxide emitted into the atmosphere and have a real impact on slowing down climate change.	Oda leste en vitenskapelig artikkel der det sto at avfallssortering lønner seg. Takket være resirkulering og gjenbruk av råvarer i produksjonen reduserer vi mengden karbondioksid som blir sluppet ut i atmosfæren. På den måten kan vi virkelig bidra til å begrense klimaendringene.	HOP9
Magdalena widzi grupę aktywistów klimatycznych. Aktywiści wiwatują, ponieważ udało im się przekonać lokalny urząd do wprowadzenia zakazu używania węgla i innych paliw kopalnych w budynkach komunalnych. Magdalena uśmiecha się do nich, bo jest dumna z tego, że młodzi ludzie troszczą się o świat, w którym będą żyły jej wnuki.	Charlotte watches a cheering group of climate activists, who have successfully persuaded local authorities to ban the use of coal and other fossil fuels in municipal buildings. Charlotte smiles at them, proud that young people care about the world in which her grandchildren will live.	Maren legger merke til en gruppe klimaaktivister. De skriker av glede fordi de har klart å overbevise de lokale myndighetene. Snart vil det komme et forbud mot kull og andre fossile brensler i kommunale bygninger. Maren smiler til dem. Hun er stolt over at unge mennesker bryr seg om verdenen som barnebarna hennes skal leve i.	HOP10
Gosia obejrzała inspirujący wykład o możliwych rozwiązaniach dla kwestii zmiany klimatu. Publikuje o nim post w mediach społecznościowych i wysyła nagranie wykładu do swoich przyjaciół. Gosia myślała, że w jej otoczeniu mało kto interesuje się klimatem, ale okazuje się, że post został wyświetlony i skomentowany przez setki ludzi.	Emily watched an inspiring lecture on possible solutions to the problem of climate change. She then published a post about it on social media and sent a recording of it to her friends. Emily always thought that hardly anyone among her acquaintances was interested in the climate, but it turns out that the post has been viewed and commented on by hundreds of people.	Emma har sett et inspirerende foredrag om mulige løsninger på klimaendringene. Hun publiserer et innlegg om dette i sosiale medier og deler opptaket med sine venner. Emma trodde at ikke mange rundt henne brydde seg om klimaet, men det viste seg at hundrevis av mennesker har sett og kommentert innlegget hennes.	HOP11
Roman, właściciel restauracji, postanowił ostatnio zmienić menu w swoim lokalu. Zaobserwował, że coraz więcej ludzi zamawia dania wegetariańskie i wegańskie. Roman z chęcią wprowadzi więcej roślinnych dań do karty, ponieważ wie, że ograniczenie spożycia mięsa ma korzystny wpływ na środowisko.	Matteo, the owner of a restaurant, recently decided to change the menu. He noticed that more and more people ordered vegetarian and vegan dishes. He is eager to offer more vegetable dishes, as he knows that lower meat consumption has a beneficial effect on the environment.	Frode er restauranteier, og han bestemte seg nylig for å endre menyen. Han hadde lagt merke til at stadig flere gjester bestilte vegetariske og veganske retter. Han vil gjerne sette mer plantebasert mat på menyen, for han vet at det er bra for miljøet hvis vi spiser mindre kjøtt.	HOP12
Weronika kieruje autobusem miejskim. Ostatnio miała okazję prowadzić autobus elektryczny i bardzo jej się to spodobało. Teraz namawia swoich współpracowników, aby wspólnie zawnioskować o wprowadzenie autobusów elektrycznych na wszystkich liniach w mieście.	Penelope is a city bus driver. She recently had an opportunity to drive an electric bus and liked it very much. She is now urging her colleagues to petition the company to introduce more electric vehicles on all lines in the city.	Lisa er bussjåfør. Nylig hadde hun anledning til å prøvekjøre en elektrisk buss, og hun likte det godt. Nå prøver Lisa å overtale sine medarbeidere til at de skal arbeide sammen om å få innført elbusser på alle rutene i byen.	HOP13
Zygmunt obliczył swój indywidualny ślad węglowy i zmartwił się, ile gazów cieplarnianych emituje przez swój styl życia. Postanowił stopniowo wprowadzać pewne zmiany w swoich nawykach. Gdy po roku ponownie policzył swój ślad węglowy, okazało się, że emituje mniej gazów cieplarnianych niż przeciętny Polak.	Since Frankie calculated his individual carbon footprint, it has been bothering him that his lifestyle contributes to significant greenhouse gas emissions. He decided to make gradual changes in his habits. A year later, he recalculated his carbon footprint and found that the emissions attributable to him are below the per-capita average for his country.	Jacob har regnet ut sitt personlige klimaavtrykk og ble forbauset over hvor mye levesettet hans bidrar til utslipp av drivhusgasser. Han bestemte seg for å endre sine vaner gradvis. Ett år senere regnet han ut klimaavtrykket sitt på nytt. Det viste seg at karbonutslippet hans er mindre enn for en gjennomsnittlig nordmannens.	HOP14
Córka Malwiny poinformowała swoją mamę, że w jej szkole dyrekcja rozważa zamontowanie paneli słonecznych. Malwina dzwoni do innych osób z rady rodziców, by nakłonić ich do poparcia inicjatywy dyrektora. Jeden z rodziców jest księgowym, który zgadza się nieodpłatnie pomóc w organizacji zakupu paneli dla szkoły.	Esther's daughter told her mother that the management of her school was considering the installation of solar panels. Hearing that, Esther asked other members of the Parents Council to support the director's initiative. One parent is an accountant, and he volunteered to help process the purchase of panels for the school, free of charge.	Karinas datter sa til mora at rektor vurderer å få montert solcellepaneler. Karina ringer andre i foreldrerådet for å overtale dem til å støtte rektoren. En av foreldrene, en regnskapsfører, tilbyr gratis hjelp med innkjøp av paneler til skolen.	HOP15
Krystian i Monika agitują pod urzędem miejskim, by wprowadzono zakaz palenia słabej jakości paliwem w piecach. Dzięki ich protestowi urząd wprowadza zakaz i postanawia przeznaczyć dodatkowe środki na dofinansowanie wymiany pieców w domach mieszkańców, których nie byłoby stać na samodzielną wymianę pieca.	Christian and Harper are protesting outside the Town Hall, demanding that the burning of low-quality fuel in stoves be banned. Thanks to their protest, the authorities impose the ban and decide to allocate additional subsidies for the replacement of stoves in the homes of residents who cannot afford it on their own.	Eva og Ruben står foran rådhuset og agiterer for et forbud mot å bruke brensel av dårlig kvalitet i ovner. Takket være protestene deres har myndighetene innført et slikt forbud og bestemt seg for å bruke ekstra bevilgninger til å støtte utskifting av gamle ovner hos innbyggerne som ikke har råd til det.	HOP16
